,vectors,case_id,advocates,win_side,votes_side,convo_id,term,docket_id,mq_score
4978,[],1986_85-1226,"{'carroll_baymiller': {'side': 0, 'role': 'on behalf of the respondent'}, 'albert_g_lauber_jr': {'side': 1, 'role': 'on behalf of the petitioner'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",19346,1986,85-1226,0.878
4979,[],1986_85-899,"{'charles_a_rothfeld': {'side': 2, 'role': 'as amicus curiae, supporting petitioner'}, 'julia_dicocco_dewey': {'side': 1, 'role': 'on behalf of the petitioner'}, 'robert_l_genuario': {'side': 0, 'role': 'on behalf of the respondent'}}",1,"{'j__william_h_rehnquist': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__thurgood_marshall': 0, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18262,1986,85-899,0.878
4980,[],1986_86-179,"{'rex_e_lee': {'side': 1, 'role': 'on behalf of appellants in No. 86-179'}, 'david_b_watkiss': {'side': 0, 'role': 'on behalf of the appellees in both cases'}, 'william_bradford_reynolds': {'side': 3, 'role': 'inferred'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18163,1986,86-179,0.878
4981,[],1986_86-322,"{'william_h_block': {'side': 0, 'role': 'on behalf of the respondent in No. 86-322'}, 'ernest_p_mansour': {'side': 1, 'role': 'on behalf of the petitioners in No. 86-322'}, 'james_e_youngdahl': {'side': 0, 'role': 'on behalf of the respondent in No. 86-328'}, 'jeffrey_a_walker': {'side': 1, 'role': 'on behalf of the petitioner in No. 86-328'}}",0,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",18773,1986,86-322,0.878
4982,[],1986_85-5939,"{'peter_d_coddington': {'side': 0, 'role': 'on behalf of the respondent'}, 'robert_h_klonoff': {'side': 2, 'role': 'as amicus curiae, supporting respondent'}, 'robert_s_dean': {'side': 1, 'role': 'on behalf of the petitioner'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",18986,1986,85-5939,0.878
4983,[],1986_86-71,"{'john_f_pritchard': {'side': 1, 'role': 'on behalf of Appellant Indiana'}, 'james_a_strain': {'side': 1, 'role': 'on behalf of Appellant CTS Corporation'}, 'lowell_e_sachnoff': {'side': 0, 'role': 'on behalf of Appellee Dynamics Corporation of America, et al'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",19074,1986,86-71,0.878
4984,[],1986_85-1513,"{'wendell_r_bird': {'side': 1, 'role': 'Argued the cause for the appellants'}, 'jay_topkis': {'side': 0, 'role': 'Argued the cause for the appellees'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",18229,1986,85-1513,0.878
4985,[],1986_85-1208,"{'louis_r_cohen': {'side': 0, 'role': 'for respondent'}, 'ira_drogin': {'side': 1, 'role': 'on behalf of the Petitioner'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 0}",18634,1986,85-1208,0.878
4986,[],1986_85-1658,"{'jay_e_ricks': {'side': 1, 'role': 'on behalf of the appellants'}, 'allan_j_topoi': {'side': 0, 'role': 'on behalf of the appellees'}, 'lawrence_g_wallace': {'side': 1, 'role': 'on behalf of the appellants'}, 'allan_j_topol': {'side': 0, 'role': 'for appellees in both cases'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",19393,1986,85-1658,0.878
4987,[],1986_85-701,"{'charles_n_steele': {'side': 1, 'role': 'on behalf of Appellant'}, 'francis_h_fox': {'side': 0, 'role': 'on behalf of Appellee'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",18051,1986,85-701,0.878
4988,[],1986_85-1199,"{'michael_m_berger': {'side': 1, 'role': 'Argued the cause for the appellant'}, 'jack_r_white': {'side': 0, 'role': 'Argued the cause for the appellee'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",19676,1986,85-1199,0.878
4989,[],1986_86-341,"{'john_c_yavis_jr': {'side': 1, 'role': 'on behalf of Appellant'}, 'thomas_d_warren': {'side': 0, 'role': 'on behalf of Appellee'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",19480,1986,86-341,0.878
4990,[],1986_86-475,"{'curtis_r_boisfontaine': {'side': 0, 'role': 'on behalf of the Respondents'}, 'cornish_f_hitchcock': {'side': 1, 'role': 'on behalf of the Petitioner'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",19338,1986,86-475,0.878
4991,[],1986_85-1626,"{'william_h_ewing': {'side': 1, 'role': 'on behalf of respondents Goodman, et al., in No. 85-2010 and petitioners No. 85-1626'}, 'robert_m_weinberg': {'side': 1, 'role': 'on behalf of the Petitioners in No. 85-2010 and respondent Union in No. 85-1626'}}",0,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",18263,1986,85-1626,0.878
4992,[],1986_85-5454,"{'andru_h_volinsky': {'side': 1, 'role': 'on behalf of Petitioner'}, 'marvin_l_white_jr': {'side': 0, 'role': 'on behalf of Respondent'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",19148,1986,85-5454,0.878
4993,[],1986_85-2064,"{'mark_l_rotert': {'side': 1, 'role': 'on behalf of the Petitioner'}, 'gary_r_peterson': {'side': 0, 'role': 'on behalf of the Respondent'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",19524,1986,85-2064,0.878
4994,[],1986_85-5221,"{'paul_w_richwalsky_jr': {'side': 0, 'role': 'Argued the cause for the respondent in Griffith v. Kentucky'}, 'fred_haddad': {'side': 1, 'role': 'Argued the cause for the petitioner in Brown v. United States'}, 'j_vincent_aprile_ii': {'side': 1, 'role': 'Argued the cause for the petitioner in Griffith v. Kentucky'}, 'william_c_bryson': {'side': 0, 'role': 'inferred'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",18591,1986,85-5221,0.878
4995,[],1986_85-5221,"{'paul_w_richwalsky_jr': {'side': 0, 'role': 'Argued the cause for the respondent in Griffith v. Kentucky'}, 'fred_haddad': {'side': 1, 'role': 'Argued the cause for the petitioner in Brown v. United States'}, 'j_vincent_aprile_ii': {'side': 1, 'role': 'Argued the cause for the petitioner in Griffith v. Kentucky'}, 'william_c_bryson': {'side': 0, 'role': 'inferred'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",23325,1986,85-5221,0.878
4996,[],1986_85-1630,"{'robert_harold_vesely': {'side': 0, 'role': 'on behalf of the Respondents'}, 'thomas_g_saylor_jr': {'side': 1, 'role': 'on behalf of the Petitioners'}, 'lawrence_g_wallace': {'side': 2, 'role': 'as amicus curiae supporting Petitioners'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18483,1986,85-1630,0.878
4997,[],1986_86-108,"{'john_g_holl': {'side': 1, 'role': 'on behalf of Petitioners'}, 'mark_h_friedman': {'side': 0, 'role': 'on behalf of Respondent'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18803,1986,86-108,0.878
4998,[],1986_85-6756,"{'craig_s_barnard': {'side': 1, 'role': 'on behalf of Petitioner'}, 'sean_daly': {'side': 0, 'role': 'on behalf of Respondent'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18459,1986,85-6756,0.878
4999,[],1986_85-993,"{'walter_e_carson': {'side': 1, 'role': 'on behalf of the appellant'}, 'john_d_maher': {'side': 0, 'role': 'on behalf of the appellee'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",19317,1986,85-993,0.878
5000,[],1986_85-637,"{'yvette_hall_war_bonnett': {'side': 0, 'role': 'on behalf of the appellees'}, 'edwin_s_kneedler': {'side': 1, 'role': 'on behalf of the appellant'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",18860,1986,85-637,0.878
5001,[],1986_85-608,"{'miriam_f_miquelon': {'side': 0, 'role': 'on behalf of the respondent'}, 'paul_j_larkin_jr': {'side': 2, 'role': 'on behalf of the United States as amicus curiae supporting petitioner'}, 'michael_j_angarola': {'side': 1, 'role': 'on behalf of the petitioner'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",18709,1986,85-608,0.878
5002,[],1986_85-782,"{'dana_marks_keener': {'side': 0, 'role': 'on behalf of Respondent'}, 'lawrence_g_wallace': {'side': 1, 'role': 'on behalf of Petitioner'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",19222,1986,85-782,0.878
5003,[],1986_85-1233,"{'roy_l_reardon': {'side': 1, 'role': 'on behalf of the petitioner'}, 'peter_f_langrock': {'side': 0, 'role': 'on behalf of the respondents'}, 'lawrence_g_wallace': {'side': 2, 'role': 'on behalf of the United States as amicus curiae supporting respondents'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18609,1986,85-1233,0.878
5004,[],1986_85-792,"{'john_ob_clarke_jr': {'side': 0, 'role': 'on behalf of the Respondent United Transportation Union'}, 'joseph_l_manson_iii': {'side': 1, 'role': 'on behalf of the Petitioner MC-KS-TX Railroad'}, 'henri_f_rush_jr': {'side': 1, 'role': 'on behalf of the Petitioner ICC'}, 'henri_f_rush': {'side': 1, 'role': 'for petitioner in No. 85-792'}, 'harold_a_ross': {'side': 3, 'role': 'inferred'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18652,1986,85-792,0.878
5005,[],1986_85-1222,"{'michael_e_roper': {'side': 1, 'role': 'on behalf of the petitioners in No. 85-1267'}, 'fernando_rodriguez': {'side': 0, 'role': 'on behalf of the respondents'}, 'richard_g_taranto': {'side': 1, 'role': 'on behalf of the petitioners in No. 85-1222'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18885,1986,85-1222,0.878
5006,[],1986_85-1589,"{'joe_r_bottomly': {'side': 0, 'role': 'on behalf of the respondent'}, 'maxon_r_davis': {'side': 1, 'role': 'on behalf of the petitioner'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",19008,1986,85-1589,0.878
5007,[],1986_85-1736,"{'alan_i_horowitz': {'side': 0, 'role': 'on behalf of Respondent'}, 'martin_a_flayhart': {'side': 1, 'role': 'on behalf of Petitioner'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",17990,1986,85-1736,0.878
5008,[],1986_85-1129,"{'constance_e_brooks': {'side': 1, 'role': 'on behalf of Petitioner'}, 'steven_woodside': {'side': 0, 'role': 'on behalf of Respondents'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",19329,1986,85-1129,0.878
5009,[],1986_85-1033,"{'carl_j_schuman': {'side': 1, 'role': 'on behalf of Petitioners'}, 'francis_x_dineen': {'side': 0, 'role': 'on behalf of Respondent'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",19617,1986,85-1033,0.878
5010,[],1986_86-572,"{'mark_a_posnansky': {'side': 0, 'role': 'on behalf of Respondent'}, 'penny_r_warren': {'side': 1, 'role': 'on behalf of Petitioner'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18299,1986,86-572,0.878
5011,[],1986_85-1092,"{'rex_e_lee': {'side': 1, 'role': 'on behalf of the Petitioners'}, 'andrew_s_gordon': {'side': 0, 'role': 'on behalf of the Respondents'}, '': {'side': 1, 'role': 'for petitioners'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",19673,1986,85-1092,0.878
5012,[],1986_86-228,"{'robert_h_klonoff': {'side': 0, 'role': 'on behalf of the Respondent'}, 'donald_j_williamson': {'side': 1, 'role': 'on behalf of the Petitioner'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",18101,1986,86-228,0.878
5013,[],1986_85-1358,"{'thomas_j_czelusta': {'side': 1, 'role': 'on behalf of the petitioner'}, 'glen_d_nager': {'side': 1, 'role': 'pro hac vice, respondent Secretary of H&HS in support of petitioner'}, 'jill_a_hanken': {'side': 0, 'role': 'on behalf of the respondents'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",18257,1986,85-1358,0.878
5014,[],1986_85-1656,"{'john_r_breihan': {'side': 0, 'role': 'on behalf of the respondent, appointed by this Court'}, 'charles_a_palmer': {'side': 1, 'role': 'on behalf of the petitioner'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",18121,1986,85-1656,0.878
5015,[],1986_85-6461,"{'george_j_sadd': {'side': 0, 'role': 'on behalf of the Respondent'}, 'james_r_willis': {'side': 1, 'role': 'on behalf of the Petitioner'}}",0,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",18341,1986,85-6461,0.878
5016,[],1986_85-759,"{'gerald_a_kroop': {'side': 0, 'role': 'on behalf of the respondent'}, 'stephen_h_sachs': {'side': 1, 'role': 'on behalf of the petitioner'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18934,1986,85-759,0.878
5017,[],1986_84-6811,"{'john_charles_boger': {'side': 1, 'role': 'Argued the cause for the petitioner'}, 'mary_beth_westmoreland': {'side': 0, 'role': 'Argued the cause for the respondent'}}",0,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",19157,1986,84-6811,0.878
5018,[],1986_86-234,"{'carter_g_phillips': {'side': 1, 'role': 'on behalf of Petitioner'}, 'donald_b_ayer': {'side': 0, 'role': 'on behalf of Respondent'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",18704,1986,86-234,0.878
5019,[],1986_85-1180,"{'john_g_donhoff': {'side': 0, 'role': 'on behalf of Appellee'}, 'donald_b_ayer': {'side': 1, 'role': 'on behalf of Appellants'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1}",18224,1986,85-1180,0.878
5020,[],1986_85-686,"{'peter_edward_scheer': {'side': 0, 'role': 'on behalf of Respondent'}, 'david_m_davis': {'side': 1, 'role': 'for petitioner'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18123,1986,85-686,0.878
5021,[],1986_86-5344,"{'anthony_calvello': {'side': 1, 'role': 'on behalf of Petitioner'}, 'joy_b_shearer': {'side': 0, 'role': 'on behalf of Respondent'}}",1,"{'j__thurgood_marshall': 1, 'j__william_j_brennan_jr': 1, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18044,1986,86-5344,0.878
5022,[],1986_85-303,"{'albert_a_riederer': {'side': 1, 'role': 'on behalf of the Petitioner'}, 'joseph_locascio': {'side': 0, 'role': 'on behalf of the Respondent'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 0, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 0, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 0}",18667,1986,85-303,0.878
5023,[],1986_85-656,"{'daniel_jesse_smith': {'side': 0, 'role': 'on behalf of the appellees'}, 'james_m_johnson': {'side': 1, 'role': 'on behalf of the appellant'}, 'daniel_hoyt_smith': {'side': 0, 'role': 'for appellees'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18746,1986,85-656,0.878
5024,[],1986_85-1924,"{'laurence_j_cohen': {'side': 0, 'role': 'on behalf of the Respondent'}, 'jerrold_j_ganzfried': {'side': 1, 'role': 'on behalf of the Petitioner'}}",0,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 0, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 0}",18628,1986,85-1924,0.878
5025,[],1986_86-80,"{'stephen_r_mahler': {'side': 0, 'role': 'on behalf of the Respondent'}, 'elizabeth_holtzman': {'side': 1, 'role': 'on behalf of the Petitioner'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 1, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 0, 'j__antonin_scalia': 1}",18086,1986,86-80,0.878
5026,[],1986_86-133,"{'robert_k_best': {'side': 1, 'role': 'Argued the cause for the appellants'}, 'andrea_sheridan_ordin': {'side': 0, 'role': 'Argued the cause for the appellee'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 0, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",19349,1986,86-133,0.878
5027,[],1986_85-767,"{'michael_david_calhoun': {'side': 0, 'role': 'on behalf of respondents'}, 'lacy_h_thornburg': {'side': 1, 'role': 'on behalf of Petitioners'}, 'richard_j_lazarus': {'side': 2, 'role': 'on behalf of the United States as amicus curiae in support of petitioners'}}",1,"{'j__thurgood_marshall': 0, 'j__william_j_brennan_jr': 0, 'j__byron_r_white': 1, 'j__harry_a_blackmun': 0, 'j__lewis_f_powell_jr': 1, 'j__william_h_rehnquist': 1, 'j__john_paul_stevens': 1, 'j__sandra_day_oconnor': 1, 'j__antonin_scalia': 1}",18996,1986,85-767,0.878
